city,r_name,username,text,address,star,src,time,friend_count,review_count,photo_count
Los Angeles,Bottega Louie,Mina L.,"We go there all because the desserts, they are pretty that you want to take them all. But after tasting the food, we realize we cannot eat the dessert, becasue the food are amazing! Never getting wrong with the fried mushrooms. Crunchy outside but soft and juice BOOM in your mouth. Pizza is good as well. This lunch is worth for 20 mins waiting.If you cannot eat any dessert after the meal like us, you can take out.Packging is cute and good for gifting.","Brea, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/DSjaLHLfp4RvOI99atM7gA/60s.jpg,8/28/2019,1,3,6
Los Angeles,Bottega Louie,Kathleen J.,"This restaurant is simply divine, me and my husband eat here quite often and I always come to get a salad and glass of wine with my sister Ruth when she is in town. I highly recommend the pizza as well if you're dinning with multiple people.","Downtown Los Angeles, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/WQ_9SPZHXfu7crPLymYGsA/60s.jpg,8/28/2019,1,11,
Los Angeles,Bottega Louie,Gin C.,"The Pizza and tiramisu I had in this place are worth every penny. The service is outstanding, and everything from the salad to the sweets are fresh and tasty.","San Francisco, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/-5PV_XNMYe8QhEZsCq-Gng/60s.jpg,8/20/2019,28,12,6
Los Angeles,Bottega Louie,Eddie S.,"Great Service and FoodThe pizza at this place is amazing, i would recommend this place to anyone","Central LA, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,8/16/2019,1,31,9
Los Angeles,Bottega Louie,Alice H.,Great food and great service.  Everything we ordered was tasty/delicious.  Desserts were amazing.  Would definitely go back again!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,8/9/2019,2,7,
Los Angeles,Bottega Louie,James P.,"From the hosts, to the servers and of course the food, everything is spectacular. When anyone asks me a place to go downtown for dinner, this is my ""go-to"" recommendation. The aesthetic is simple & beautiful (feels like your in NYC) and the amazing service makes me feel comfortable paying the price that it is.","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/J_LBNdtZy97aWpIYtvoCCA/60s.jpg,7/29/2019,1,17,18
Los Angeles,Bottega Louie,Aydan M.,First time here but love it. Desserts was delicious also service was good . I'll definitely be back,"CA, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/B7P9Zm4fuIkAleWE8G04MA/60s.jpg,7/28/2019,15,11,7
Los Angeles,Bottega Louie,Mia M.,"Really nice atmosphere with minimalistic decor. Extremely nice pizza made with fresh ingredients, thin crust, and good semi sweet blend sauce. But beware if wearing white the sauce can get a bit messy. Good hearty salads also with fresh ingredients. The environment is very welcoming with great and helpful staff.","St. Louis, MO",5.0,https://s3-media0.fl.yelpcdn.com/photo/09ptIVmhhX_PpAVrCasTIg/60s.jpg,7/24/2019,0,1,3
Los Angeles,Bottega Louie,James D.,"Macrons O' macrons. I can visit this place everyday, and have their macrons for breakfast, lunch, and dinner. They are that good!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/6F0pnZPMA8ZYvvoTNADtOA/60s.jpg,7/20/2019,1,4,
Los Angeles,Bottega Louie,Cydney K.,legit the best food and the most considerate staff. Amazing food and worth the price,"Toluca Terrace, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/QIp_F8Yj37aOxR-cgMmHnw/60s.jpg,7/16/2019,285,7,
Los Angeles,Bottega Louie,Vicki N.,Thanks to Frankie @ The lobster restaurant highly recommended BL.  We enjoyed our visit.  Food is amazing.,"Carlsbad, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/RXjxh2boiZfNxAgHXXxX3w/60s.jpg,7/14/2019,0,7,24
Los Angeles,Bottega Louie,Jean G.,"As a sweet tooth, I can never stop myself from picking up their delicate macarons or just a simple pick-me-up like their chocolate and sprinkle covered pretzels. Their cakes are also just so. damn. good.","Sanford, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,7/9/2019,0,3,
Los Angeles,Bottega Louie,Leo V.,This place is so grand and chic. Service is always outstanding.I've been here twice and so far everything is delish. I love all the details here. You can watch the cooks cooking. The patisserie counter is lovely. With so many options to choose from. When I'm here I feel like I'm in heaven but with cocktails!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/aBEsaBvGWY0S99C3YsSTdA/60s.jpg,7/8/2019,8,8,2
Los Angeles,Bottega Louie,Lewis H.,"Romantic vibes! And beautiful architecture!Brought my wife here for dinner and we had one of the best dinners.Also, dessert was so delicious!","Oakwood, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,7/4/2019,0,3,
Los Angeles,Bottega Louie,Jason R.,"If your in Downtown Los Angeles , this is a MUST! Pizza's are sublime, you will not be disappointed at all.","Arcadia, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/AJyQyCrRFKIXjjmsyAhsWg/60s.jpg,6/24/2019,103,194,81
Los Angeles,Bottega Louie,Trish B.,A feast for the eyes and taste buds.,"San Francisco, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/emjjjalMLPJW1wsMUR9bxw/60s.jpg,6/18/2019,96,5,
Los Angeles,Bottega Louie,Katherine K.,Beautiful Place! Great vibe and really good eats!,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,6/17/2019,0,2,
Los Angeles,Bottega Louie,Andre H.,"I love this place!  it is loud, high energy, and very urban.  from the little bar off the side to the pasties and the pizza oven, all offerings are scrumptious.  Tartufo and Calabrese pizzas are my two favorites as well as Steak Frites.  Definitely a DTLA staple and a must visit for anyone who has not!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/jmgK1FjDs3PdpP_WhVdWWA/60s.jpg,6/16/2019,3,8,6
Los Angeles,Bottega Louie,Stacey I.,Has some of the best lamb! I am not a fan of lamb but the way they make it taste is honestly so awesome!! Thanks for changing my mind on lamb! So good!,"Central LA, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/7fB1CxSjGexUbD3EGlLcGw/60s.jpg,6/14/2019,0,3,
Los Angeles,Bottega Louie,Steve B.,They have an amazing vibe and the wine is plentiful,"Long Beach, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/A5fVnKtMG5I-rwFD3UIYHQ/60s.jpg,6/14/2019,0,4,
Los Angeles,Bottega Louie,Tooma S.,Loved it! And boy was it busy. I am talking 9:30ish and it was packed! We ordered 1/2 margharetia and 1/2 burrata pizza and i loved the margharetia one more than the burrata but thats prob because i didnt realize it would be so cheesy.GO TO THIS PLACE,"Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/5CiPs1IQU1_gVfDWiVcGeg/60s.jpg,6/10/2019,1,13,
Los Angeles,Bottega Louie,Valerie G.,"Very busy, but worth it! Just went for the first time this past week and the entire staff was outstanding, and the food was spectacular! Will definitely come back!","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/FoGWn3LorgbikQ_-W8pBNg/60s.jpg,6/3/2019,0,6,
Los Angeles,Bottega Louie,Andres G.,"Excelente restaurant, the service and the food its just world class!","Mammoth Lakes, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,5/21/2019,0,5,
Los Angeles,Bottega Louie,Amber M.,One of the best places in LA even if you are in town just overnight you have to make some time and come by and eat here its amazing!,"Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/1qQFZhMStYEmdn0OoCQLYA/60s.jpg,5/18/2019,0,5,
Los Angeles,Bottega Louie,Christine M.,Great place I like to go to after work sometimes for a nice glass of wine and chill vibe. Close by in the heart of downtown. Definitely worth a try.,"Central LA, West Hollywood, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/7To7dKhBqHXBxIuR4FRWMA/60s.jpg,5/15/2019,0,3,
Los Angeles,Bottega Louie,Yuzi H.,"First time here and they have an amazing selection of deserts , The macaroons were good","Central LA, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/3pjTnM5aqIqgsBwgfQDDSA/60s.jpg,5/12/2019,0,3,
Los Angeles,Bottega Louie,Juan C.,Fantastic pastries and they're pizza is pretty good too.,"Sanford, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/8mw3WOzDU6f3fHxAe9OKBw/60s.jpg,5/8/2019,0,5,
Los Angeles,Bottega Louie,Sherreen C.,"Never disappointed at this place , good food, good vibe , good service . A perfect girl night out for a birthday party .","Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/DFqjvVDWEua9JmXUehNM8A/60s.jpg,5/4/2019,110,28,78
Los Angeles,Bottega Louie,Vanessa V.,Beautiful location! Everything is delish! Always a great time.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,5/2/2019,0,7,
Los Angeles,Bottega Louie,Rian L.,Love bringing my guests here for that wow factor. Something neat you don't find anywhere else except in NYC.,"Pico Rivera, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/PG11ULxQgAYIBz5DyUaRBg/60s.jpg,5/2/2019,6,3,
Los Angeles,Bottega Louie,Lacy N.,"When I look for a new restaurant to try, my two most important things are ambiance and food quality. The food was great, but the ambiance was beyond. I came here with my boyfriend after spending a day at the Natural History Museum. The decor was so cute, and we got seated right away. I even took some desserts to go because they were beautiful!","Central LA, West Hollywood, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,4/29/2019,0,11,
Los Angeles,Bottega Louie,Jocelyn M.,You want macaroons? Then this is a MUST TRY!!!! I love to stop by and get my craving satisfied every time. They have so many options. The only negative is the lines...It can sometimes be very long but the wait is worth it!,"Lynwood, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/trR45CegaIadBtlU0If9vA/60s.jpg,4/24/2019,39,32,6
Los Angeles,Bottega Louie,andrew s.,amazing and well worth the money. Bit noisy,"Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,4/22/2019,37,59,
Los Angeles,Bottega Louie,Kimberly K.,Everything on the menu is yummy. I wish they would allow reservations to be called in. A wait time is hit or miss.,"Corona, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/P8VbpuDFClcQwhJHyQO1jA/60s.jpg,4/22/2019,0,2,
Los Angeles,Bottega Louie,Bryan C.,"Upscale spot in Downtown. Good food, deserts, and service!","Santa Clarita, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/UqDAtl5QBEoxbUKI2_nmUQ/60s.jpg,4/10/2019,175,10,
Los Angeles,Bottega Louie,Yenni L.,Love dining at this restaurant! Always like how the servers are very polite. Their macrons are also a lovely delight to eat as a dessert after the main course. Their pasta are to die for! Might make every Sunday a Bottega Louie ritual and eat out here with my family.,"LA CANADA FLT, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/bgvxqfIB-Bv2W1_zhL-cHQ/60s.jpg,4/8/2019,0,4,2
Los Angeles,Bottega Louie,Gabriela R.,"We got the friendliest staff ever. We got into an issue with another customer while dining and our waitress and manager made sure we were safe and having a nice time the whole time. They even kind of escort us out when we left to make sure we were safe in our Uber. I'm so sad I don't remember our waitress' name because she was so good to pick up the hints when we were stuck in an unsafe situation and kept checking on us. Even the manager kept coming to our table and even though she didn't have to, she kept apologizing to us for having such issue which we appreciate and let us know how amazing they are. Aside from that note, food was DELICIOUS! We had the Calabrese pizza, lasagna and the Trenne pasta and were probably the best decisions I have ever done lol Ambiance was super fun, such an LA vibe.","Central LA, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/2PbG6hLojLBopx8ixKDmYA/60s.jpg,4/6/2019,1,6,2
Los Angeles,Bottega Louie,Jack G.,"Hate the long lines here, but the truth is, the food is really good. The service is also top notch.  Staff is really nice and the mushroom fries or whatever are amazing. I just don't go very often becuase its alwas so packed.","Granada Hills, Granada Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/hIBEvt9IxfFTnlHhzohINQ/60s.jpg,4/3/2019,1,9,
Los Angeles,Bottega Louie,Jessica F.,Best lasagna ever!!!! Love this place! If you don't like big to wait don't come. It's always completely packed and at times the space is kind of tight but I still love it.,"Hazard, Hazard, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,4/1/2019,0,9,4
Los Angeles,Bottega Louie,Ramon C.,Best macaroons in the are. I highly recommend it,"San Francisco, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,4/1/2019,0,2,
Los Angeles,Bottega Louie,Trancy H.,if you have a sweet here come for the best treats!,"Beverly Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/viQAiJwhHfp45D8iLTIiNA/60s.jpg,3/29/2019,4,6,
Los Angeles,Bottega Louie,Kanika T.,I ordered a box of macarons to be delivered to my best friend for her birthday. Absolutely wonderful experience. They did an amazing job wrapping it with a bow and made sure the macarons were fresh and beautifully placed. I had it sent via UberEats because the lady told me that their other courier service shipping costs start at $30 and it's much better to do it through UberEats. Such a nice thing to let me know since they could have just said $30 and pocketed it. Sophie from their office was super helpful!,"New York, NY",5.0,https://s3-media0.fl.yelpcdn.com/photo/JYzcm7zQLlfZReK7piTOWA/60s.jpg,3/28/2019,0,2,3
Los Angeles,Bottega Louie,Mada A.,"Nice desert and tea place. Food not so much. Very nice and cute atmosphere, felt almost like i was in France. The parking can be hectic. Make sure your eclairs and macaroons. Worth going all the way to downtown for.","San Fernando, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/QehMgLI0uykkrHoPPH4COg/60s.jpg,3/25/2019,0,13,1
Los Angeles,Bottega Louie,Tracey H.,"Great place to stumble on, especially on a sunny day!","San Francisco, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/MKKlggAIDW5BCwjt232wrA/60s.jpg,3/24/2019,0,3,
Los Angeles,Bottega Louie,Born P.,"Wonderful place. A bit noisy to my taste, but this is the trend now. Great food and great service more than make up for that!","Pasadena, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/QsN9Hm82JCWps9WN5B2BcQ/60s.jpg,3/20/2019,10,22,2
Los Angeles,Bottega Louie,Amy P.,Love the desserts! Open concept kitchen is cool.,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/UK2VcE7TpoPgEkEaXn3Z2Q/60s.jpg,3/17/2019,0,3,
Los Angeles,Bottega Louie,Aizik S.,dfffffffffffffffffffffffffffffffffffffffffffff,"Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,3/13/2019,0,4,
Los Angeles,Bottega Louie,Zak E.,ggggggggggggggggggggggggggggggggggggg,"Central LA, Los Angeles, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/KtatJzwak0K7g5XeZyZw2A/60s.jpg,3/13/2019,0,7,
Los Angeles,Bottega Louie,Hna N.,im like love yor foooooooooddddd!!!!!!!,"Baldwin Hills, Baldwin Hills, CA",5.0,https://s3-media0.fl.yelpcdn.com/photo/GhBaO6sN0MXUpjKvnK1A_g/60s.jpg,3/13/2019,0,3,
Los Angeles,Bottega Louie,Jessica B.,Restaurant is very nice and beautifully designed. Ordered a specialty pizza and it was amazing.,"Miami, FL",5.0,https://s3-media0.fl.yelpcdn.com/photo/-wofHpdx4sUX63S76SMFjA/60s.jpg,3/12/2019,1,19,4
Los Angeles,Bottega Louie,Heather L.,Beautiful Restaurant! Love the Brunch! I wish I could have the lemon ricotta pancakes every weekend:),"Adams, MA",5.0,https://s3-media0.fl.yelpcdn.com/photo/5Wxqu2OAtr6Q2EF7LsL-WQ/60s.jpg,3/11/2019,0,9,
